Household_ID,Date,Energy_Consumption_kWh,Household_Size,Avg_Temperature_C,Has_AC,Peak_Hours_Usage_kWh
H00071,2025-04-07,14.0,6,16.4,No,5.0
H00072,2025-04-01,18.5,6,17.5,Yes,8.1
H00072,2025-04-02,20.0,6,17.0,Yes,8.0
H00072,2025-04-03,20.0,6,15.1,Yes,8.7
H00072,2025-04-04,20.0,6,17.2,Yes,8.4
H00072,2025-04-05,20.0,6,17.2,Yes,8.1
H00072,2025-04-06,20.0,6,14.4,Yes,9.0
H00072,2025-04-07,20.0,6,20.5,Yes,8.6
H00073,2025-04-01,4.5,2,21.9,No,1.5
H00073,2025-04-02,6.7,2,19.0,No,2.3
H00073,2025-04-03,5.0,2,18.8,No,1.8
H00073,2025-04-04,4.9,2,19.7,No,1.6
H00073,2025-04-05,6.4,2,17.2,No,2.0
H00073,2025-04-06,5.8,2,16.6,No,1.7
H00073,2025-04-07,3.7,2,18.5,No,1.5
H00074,2025-04-01,8.5,4,17.3,No,2.7
H00074,2025-04-02,10.5,4,16.2,No,3.4
H00074,2025-04-03,7.9,4,18.1,No,3.1
H00074,2025-04-04,10.0,4,15.7,No,3.6
H00074,2025-04-05,10.4,4,16.6,No,3.2
H00074,2025-04-06,8.9,4,19.0,No,3.2
H00074,2025-04-07,10.4,4,13.4,No,3.5
H00075,2025-04-01,20.0,6,17.9,Yes,8.2
H00075,2025-04-02,20.0,6,19.1,Yes,8.8
H00075,2025-04-03,20.0,6,16.5,Yes,9.1
H00075,2025-04-04,20.0,6,23.1,Yes,8.0
H00075,2025-04-05,19.6,6,15.4,Yes,8.0
H00075,2025-04-06,19.3,6,15.1,Yes,9.6
H00075,2025-04-07,20.0,6,15.5,Yes,10.0
H00076,2025-04-01,16.2,5,17.3,Yes,7.5
H00076,2025-04-02,17.8,5,17.7,Yes,7.3
H00076,2025-04-03,17.7,5,17.2,Yes,8.7
H00076,2025-04-04,20.0,5,20.3,Yes,9.1
H00076,2025-04-05,16.2,5,19.7,Yes,7.1
H00076,2025-04-06,17.0,5,18.6,Yes,7.0
H00076,2025-04-07,17.5,5,18.7,Yes,8.2
H00077,2025-04-01,9.8,2,14.6,Yes,4.3
H00077,2025-04-02,9.4,2,20.2,Yes,4.2
H00077,2025-04-03,7.6,2,20.6,Yes,3.5
H00077,2025-04-04,7.2,2,15.8,Yes,3.3
H00077,2025-04-05,8.0,2,17.9,Yes,3.8
H00077,2025-04-06,5.8,2,16.4,Yes,2.4
H00077,2025-04-07,5.2,2,19.4,Yes,2.3
H00078,2025-04-01,9.8,2,12.8,Yes,4.2
H00078,2025-04-02,9.6,2,18.2,Yes,4.1
H00078,2025-04-03,7.5,2,16.8,Yes,3.7
H00078,2025-04-04,6.5,2,18.9,Yes,2.7
H00078,2025-04-05,7.2,2,15.4,Yes,3.4
H00078,2025-04-06,7.3,2,15.5,Yes,3.6
H00078,2025-04-07,8.0,2,19.5,Yes,4.0
H00079,2025-04-01,9.9,4,13.5,No,3.7
H00079,2025-04-02,8.6,4,19.8,No,3.3
H00079,2025-04-03,11.3,4,15.7,No,3.9
H00079,2025-04-04,6.1,4,16.8,No,1.9
H00079,2025-04-05,5.5,4,19.2,No,2.0
H00079,2025-04-06,12.0,4,17.7,No,3.9
H00079,2025-04-07,10.9,4,20.2,No,3.6
H00080,2025-04-01,5.6,2,15.1,No,1.9
H00080,2025-04-02,6.0,2,21.8,No,2.3
H00080,2025-04-03,5.9,2,17.5,No,2.1
H00080,2025-04-04,4.8,2,15.7,No,1.6
H00080,2025-04-05,5.9,2,19.0,No,2.3
H00080,2025-04-06,4.0,2,17.6,No,1.2
H00080,2025-04-07,5.0,2,17.6,No,1.7
H00081,2025-04-01,7.1,2,21.9,Yes,2.9
H00081,2025-04-02,7.0,2,16.3,Yes,3.2
H00081,2025-04-03,9.3,2,18.1,Yes,4.2
H00081,2025-04-04,7.6,2,20.6,Yes,3.2
H00081,2025-04-05,8.8,2,15.3,Yes,4.2
H00081,2025-04-06,8.3,2,16.1,Yes,3.9
H00081,2025-04-07,8.3,2,16.0,Yes,3.4
H00082,2025-04-01,14.1,6,16.0,No,4.3
H00082,2025-04-02,17.2,6,15.6,No,6.7
H00082,2025-04-03,12.6,6,16.7,No,4.6
H00082,2025-04-04,16.6,6,17.7,No,5.6
H00082,2025-04-05,16.2,6,16.5,No,5.0
H00082,2025-04-06,14.6,6,21.1,No,4.4
H00082,2025-04-07,17.4,6,21.8,No,6.8
H00083,2025-04-01,8.5,4,15.0,No,2.9
H00083,2025-04-02,8.8,4,20.8,No,3.2
H00083,2025-04-03,10.8,4,19.2,No,4.2
H00083,2025-04-04,9.9,4,18.2,No,3.2
H00083,2025-04-05,12.7,4,18.2,No,4.9
H00083,2025-04-06,9.8,4,21.2,No,3.9
H00083,2025-04-07,11.1,4,19.7,No,3.4
H00084,2025-04-01,17.7,6,18.9,No,6.0
H00084,2025-04-02,14.3,6,17.2,No,5.0
H00084,2025-04-03,14.3,6,16.1,No,5.0
H00084,2025-04-04,15.7,6,13.8,No,5.6
H00084,2025-04-05,16.4,6,17.3,No,6.3
H00084,2025-04-06,13.6,6,17.4,No,4.9
H00084,2025-04-07,13.8,6,13.0,No,5.0
H00085,2025-04-01,20.0,6,17.9,Yes,8.2
H00085,2025-04-02,20.0,6,15.6,Yes,10.0
H00085,2025-04-03,20.0,6,18.5,Yes,8.7
H00085,2025-04-04,19.9,6,22.2,Yes,9.9
H00085,2025-04-05,20.0,6,17.4,Yes,9.7
H00085,2025-04-06,18.8,6,15.1,Yes,7.8
H00085,2025-04-07,20.0,6,19.0,Yes,9.0
H00086,2025-04-01,12.1,4,16.2,Yes,5.3
H00086,2025-04-02,14.6,4,19.4,Yes,6.3
H00086,2025-04-03,14.7,4,17.9,Yes,6.4
H00086,2025-04-04,15.5,4,14.6,Yes,6.6
H00086,2025-04-05,14.8,4,18.4,Yes,6.6
H00086,2025-04-06,12.0,4,16.0,Yes,5.6
H00086,2025-04-07,14.1,4,15.2,Yes,7.0
H00087,2025-04-01,6.2,1,16.5,Yes,2.8
H00087,2025-04-02,2.7,1,17.5,Yes,1.3
H00087,2025-04-03,4.9,1,16.8,Yes,2.2
H00087,2025-04-04,5.4,1,14.9,Yes,2.2
H00087,2025-04-05,5.5,1,23.8,Yes,2.2
H00087,2025-04-06,3.9,1,17.4,Yes,1.7
H00087,2025-04-07,4.0,1,12.9,Yes,1.7
H00088,2025-04-01,15.0,6,19.1,No,5.4
H00088,2025-04-02,17.5,6,16.2,No,5.3
H00088,2025-04-03,17.1,6,20.7,No,5.3
H00088,2025-04-04,14.9,6,19.6,No,4.8
H00088,2025-04-05,11.8,6,12.2,No,4.5
H00088,2025-04-06,16.0,6,18.8,No,5.4
H00088,2025-04-07,14.1,6,17.0,No,5.2
H00089,2025-04-01,17.9,5,22.8,Yes,8.1
H00089,2025-04-02,16.2,5,17.2,Yes,7.3
H00089,2025-04-03,18.6,5,17.1,Yes,9.3
H00089,2025-04-04,17.9,5,13.5,Yes,7.5
H00089,2025-04-05,16.2,5,17.1,Yes,6.5
H00089,2025-04-06,18.1,5,18.2,Yes,8.4
H00089,2025-04-07,18.2,5,16.3,Yes,8.2
H00090,2025-04-01,17.8,5,19.0,Yes,7.5
H00090,2025-04-02,17.5,5,23.3,Yes,7.9
H00090,2025-04-03,18.7,5,16.2,Yes,8.2
H00090,2025-04-04,20.0,5,17.8,Yes,8.8
H00090,2025-04-05,18.5,5,17.7,Yes,9.0
H00090,2025-04-06,17.6,5,13.6,Yes,7.1
H00090,2025-04-07,20.0,5,17.3,Yes,9.6
H00091,2025-04-01,7.6,2,10.6,Yes,3.3
H00091,2025-04-02,7.9,2,20.2,Yes,3.2
H00091,2025-04-03,8.5,2,13.3,Yes,3.6
H00091,2025-04-04,7.1,2,15.8,Yes,3.3
H00091,2025-04-05,6.2,2,14.5,Yes,2.8
H00091,2025-04-06,8.2,2,21.3,Yes,3.9
H00091,2025-04-07,7.7,2,17.1,Yes,3.8
H00092,2025-04-01,12.3,5,18.3,No,4.0
H00092,2025-04-02,12.5,5,17.9,No,4.4
H00092,2025-04-03,13.2,5,22.1,No,5.2
H00092,2025-04-04,13.5,5,15.8,No,4.5
H00092,2025-04-05,11.4,5,18.2,No,3.6
H00092,2025-04-06,12.0,5,18.8,No,4.0
H00092,2025-04-07,14.4,5,12.5,No,4.4
H00093,2025-04-01,4.4,2,14.6,Yes,2.1
H00093,2025-04-02,4.7,2,14.9,Yes,2.3
H00093,2025-04-03,8.8,2,19.3,Yes,4.4
H00093,2025-04-04,9.3,2,16.5,Yes,4.5
H00093,2025-04-05,7.1,2,13.0,Yes,3.1
H00093,2025-04-06,6.6,2,16.2,Yes,2.8
H00093,2025-04-07,8.6,2,17.9,Yes,4.2
H00094,2025-04-01,3.6,1,15.6,Yes,1.5
H00094,2025-04-02,3.8,1,17.0,Yes,1.6
H00094,2025-04-03,2.5,1,15.6,Yes,1.1
H00094,2025-04-04,5.4,1,16.7,Yes,2.6
H00094,2025-04-05,2.6,1,14.8,Yes,1.1
H00094,2025-04-06,5.5,1,13.5,Yes,2.6
H00094,2025-04-07,2.9,1,19.4,Yes,1.2
H00095,2025-04-01,13.1,4,23.0,Yes,6.1
H00095,2025-04-02,14.1,4,19.1,Yes,6.6
H00095,2025-04-03,17.2,4,16.1,Yes,7.1
H00095,2025-04-04,14.2,4,14.4,Yes,6.3
H00095,2025-04-05,14.3,4,21.5,Yes,6.0
H00095,2025-04-06,15.7,4,16.2,Yes,7.0
H00095,2025-04-07,16.7,4,19.0,Yes,7.2
H00096,2025-04-01,12.6,4,13.6,Yes,5.8
H00096,2025-04-02,13.8,4,20.5,Yes,6.3
H00096,2025-04-03,13.0,4,16.4,Yes,5.5
H00096,2025-04-04,11.0,4,18.4,Yes,5.0
H00096,2025-04-05,15.0,4,15.7,Yes,7.4
H00096,2025-04-06,12.5,4,14.3,Yes,5.8
H00096,2025-04-07,16.1,4,16.3,Yes,7.6
H00097,2025-04-01,10.6,4,18.2,No,3.2
H00097,2025-04-02,10.9,4,18.8,No,4.0
H00097,2025-04-03,9.8,4,15.7,No,3.4
H00097,2025-04-04,9.8,4,17.4,No,3.5
H00097,2025-04-05,8.3,4,20.3,No,3.2
H00097,2025-04-06,9.7,4,19.7,No,3.0
H00097,2025-04-07,10.5,4,18.3,No,3.5
H00098,2025-04-01,15.9,5,14.9,Yes,7.6
H00098,2025-04-02,19.2,5,16.3,Yes,8.8
H00098,2025-04-03,16.3,5,17.3,Yes,8.1
H00098,2025-04-04,16.9,5,16.2,Yes,6.8
H00098,2025-04-05,20.0,5,19.6,Yes,8.4
H00098,2025-04-06,19.1,5,15.8,Yes,7.9
H00098,2025-04-07,17.3,5,15.4,Yes,7.4
H00099,2025-04-01,4.0,1,20.0,Yes,1.9
H00099,2025-04-02,4.2,1,21.7,Yes,1.9
H00099,2025-04-03,3.3,1,20.6,Yes,1.5
H00099,2025-04-04,7.0,1,21.2,Yes,3.3
H00099,2025-04-05,4.0,1,19.9,Yes,1.7
H00099,2025-04-06,5.0,1,16.7,Yes,2.1
H00099,2025-04-07,5.5,1,13.3,Yes,2.7
H00100,2025-04-01,11.4,5,22.1,No,3.8
H00100,2025-04-02,10.6,5,16.3,No,3.8
H00100,2025-04-03,15.2,5,19.8,No,6.1
H00100,2025-04-04,12.8,5,18.6,No,4.0
H00100,2025-04-05,11.9,5,17.1,No,3.7
H00100,2025-04-06,16.5,5,22.4,No,5.9
H00100,2025-04-07,11.3,5,14.4,No,3.6
H00101,2025-04-01,20.0,5,22.9,Yes,8.5
H00101,2025-04-02,19.9,5,20.0,Yes,8.0
H00101,2025-04-03,18.1,5,19.7,Yes,8.2
H00101,2025-04-04,16.3,5,14.4,Yes,6.9
H00101,2025-04-05,17.1,5,16.9,Yes,6.9
H00101,2025-04-06,15.7,5,19.2,Yes,6.9
H00101,2025-04-07,16.1,5,15.0,Yes,7.7
H00102,2025-04-01,4.2,1,17.4,Yes,1.7
H00102,2025-04-02,5.1,1,21.1,Yes,2.4
H00102,2025-04-03,6.1,1,17.2,Yes,2.6
H00102,2025-04-04,10.5,1,20.4,Yes,4.8
H00102,2025-04-05,2.7,1,18.8,Yes,1.2
H00102,2025-04-06,4.4,1,14.1,Yes,2.0
H00102,2025-04-07,3.8,1,18.4,Yes,1.7
H00103,2025-04-01,3.5,1,14.8,No,1.4
H00103,2025-04-02,2.9,1,12.9,No,1.1
H00103,2025-04-03,1.6,1,19.5,No,0.5
H00103,2025-04-04,2.6,1,17.5,No,1.0
H00103,2025-04-05,1.6,1,17.0,No,0.6
H00103,2025-04-06,3.3,1,14.8,No,1.1
H00103,2025-04-07,0.5,1,19.2,No,0.2
H00104,2025-04-01,2.5,1,15.0,Yes,1.1
H00104,2025-04-02,1.8,1,12.7,Yes,0.8
H00104,2025-04-03,6.3,1,21.1,Yes,2.8
H00104,2025-04-04,4.5,1,17.4,Yes,2.1
H00104,2025-04-05,2.7,1,12.7,Yes,1.1
H00104,2025-04-06,4.4,1,20.8,Yes,1.8
H00104,2025-04-07,4.8,1,19.9,Yes,2.0
H00105,2025-04-01,3.3,1,18.9,Yes,1.4
H00105,2025-04-02,2.0,1,16.3,Yes,0.9
H00105,2025-04-03,5.6,1,18.2,Yes,2.4
H00105,2025-04-04,4.4,1,19.0,Yes,1.8
H00105,2025-04-05,2.2,1,16.9,Yes,0.9
H00105,2025-04-06,4.0,1,16.0,Yes,1.6
H00105,2025-04-07,4.3,1,19.0,Yes,1.9
H00106,2025-04-01,14.9,4,11.9,Yes,6.5
H00106,2025-04-02,12.4,4,17.6,Yes,5.5
H00106,2025-04-03,13.4,4,15.6,Yes,5.8
H00106,2025-04-04,14.2,4,15.7,Yes,5.9
H00106,2025-04-05,15.5,4,17.7,Yes,6.3
H00106,2025-04-06,14.6,4,16.5,Yes,6.9
H00106,2025-04-07,16.8,4,19.4,Yes,7.9
H00107,2025-04-01,10.5,3,18.1,Yes,4.3
H00107,2025-04-02,11.0,3,18.7,Yes,4.9
H00107,2025-04-03,10.6,3,15.7,Yes,4.9
H00107,2025-04-04,10.2,3,19.7,Yes,4.2
H00107,2025-04-05,10.3,3,17.3,Yes,5.1
H00107,2025-04-06,12.2,3,15.5,Yes,5.8
H00107,2025-04-07,8.8,3,17.0,Yes,3.8
H00108,2025-04-01,7.1,3,21.3,No,2.7
H00108,2025-04-02,7.5,3,19.5,No,2.5
H00108,2025-04-03,5.4,3,19.0,No,2.0
H00108,2025-04-04,6.7,3,17.8,No,2.3
H00108,2025-04-05,8.4,3,19.4,No,3.0
H00108,2025-04-06,8.7,3,15.4,No,3.0
H00108,2025-04-07,6.5,3,15.8,No,2.3
H00109,2025-04-01,3.3,1,17.8,No,1.1
H00109,2025-04-02,4.7,1,20.8,No,1.7
H00109,2025-04-03,0.9,1,18.5,No,0.3
H00109,2025-04-04,1.9,1,17.6,No,0.8
H00109,2025-04-05,2.4,1,18.2,No,0.7
H00109,2025-04-06,3.0,1,16.1,No,1.0
H00109,2025-04-07,4.7,1,22.3,No,1.8
H00110,2025-04-01,10.1,3,21.0,No,3.9
H00110,2025-04-02,7.1,3,13.7,No,2.2
H00110,2025-04-03,6.4,3,21.4,No,1.9
H00110,2025-04-04,8.2,3,13.8,No,2.6
H00110,2025-04-05,8.3,3,21.1,No,2.8
H00110,2025-04-06,7.8,3,15.3,No,3.1
H00110,2025-04-07,6.9,3,17.6,No,2.1
H00111,2025-04-01,11.4,3,17.9,Yes,5.7
H00111,2025-04-02,14.9,3,18.7,Yes,6.7
H00111,2025-04-03,7.2,3,15.9,Yes,3.3
H00111,2025-04-04,12.1,3,17.9,Yes,5.9
H00111,2025-04-05,12.7,3,17.6,Yes,5.5
H00111,2025-04-06,13.7,3,15.5,Yes,5.6
H00111,2025-04-07,10.7,3,17.7,Yes,5.2
H00112,2025-04-01,7.3,1,19.7,Yes,3.4
H00112,2025-04-02,3.4,1,15.4,Yes,1.7
H00112,2025-04-03,3.8,1,22.2,Yes,1.7
H00112,2025-04-04,4.3,1,16.3,Yes,2.2
H00112,2025-04-05,6.5,1,17.0,Yes,3.0
H00112,2025-04-06,2.7,1,17.9,Yes,1.1
H00112,2025-04-07,7.8,1,22.9,Yes,3.8
H00113,2025-04-01,8.8,3,15.2,No,3.4
H00113,2025-04-02,9.5,3,22.3,No,3.0
H00113,2025-04-03,6.9,3,19.4,No,2.4
H00113,2025-04-04,6.1,3,18.7,No,2.2
H00113,2025-04-05,5.6,3,16.4,No,1.8
H00113,2025-04-06,5.6,3,16.4,No,2.2
H00113,2025-04-07,9.2,3,15.6,No,3.6
H00114,2025-04-01,15.6,5,15.9,No,5.4
H00114,2025-04-02,11.8,5,13.9,No,4.0
H00114,2025-04-03,15.9,5,23.1,No,6.0
H00114,2025-04-04,11.2,5,20.9,No,4.0
H00114,2025-04-05,13.1,5,17.2,No,5.1
H00114,2025-04-06,14.2,5,18.7,No,5.2
H00114,2025-04-07,11.1,5,17.9,No,3.7
H00115,2025-04-01,6.6,2,22.4,Yes,3.2
H00115,2025-04-02,7.6,2,18.2,Yes,3.5
H00115,2025-04-03,6.7,2,16.5,Yes,3.1
H00115,2025-04-04,6.5,2,17.4,Yes,2.7
H00115,2025-04-05,7.7,2,21.4,Yes,3.4
H00115,2025-04-06,6.2,2,16.2,Yes,2.7
H00115,2025-04-07,6.5,2,17.8,Yes,3.0
H00116,2025-04-01,6.5,2,17.1,Yes,2.9
H00116,2025-04-02,4.9,2,19.2,Yes,2.1
H00116,2025-04-03,7.6,2,20.8,Yes,3.2
H00116,2025-04-04,11.1,2,17.8,Yes,4.8
H00116,2025-04-05,10.2,2,18.5,Yes,4.6
H00116,2025-04-06,8.9,2,20.2,Yes,4.4
H00116,2025-04-07,8.4,2,19.8,Yes,3.4
H00117,2025-04-01,3.7,1,13.8,Yes,1.5
H00117,2025-04-02,5.2,1,21.6,Yes,2.3
H00117,2025-04-03,7.0,1,17.2,Yes,3.1
H00117,2025-04-04,1.3,1,15.4,Yes,0.6
H00117,2025-04-05,4.1,1,15.4,Yes,1.7
H00117,2025-04-06,7.3,1,19.0,Yes,3.2
H00117,2025-04-07,2.2,1,16.8,Yes,1.0
H00118,2025-04-01,15.6,4,18.3,Yes,6.3
H00118,2025-04-02,15.1,4,14.6,Yes,6.5
H00118,2025-04-03,13.8,4,19.0,Yes,6.4
H00118,2025-04-04,16.9,4,21.5,Yes,7.2
H00118,2025-04-05,14.2,4,22.6,Yes,6.6
H00118,2025-04-06,15.5,4,15.8,Yes,7.4
H00118,2025-04-07,14.4,4,22.3,Yes,6.4
H00119,2025-04-01,7.1,1,19.5,Yes,3.0
H00119,2025-04-02,3.2,1,16.6,Yes,1.6
H00119,2025-04-03,4.8,1,15.1,Yes,2.2
H00119,2025-04-04,4.8,1,20.5,Yes,2.3
H00119,2025-04-05,4.6,1,16.3,Yes,2.1
H00119,2025-04-06,5.0,1,20.4,Yes,2.2
H00119,2025-04-07,4.6,1,17.9,Yes,2.1
H00120,2025-04-01,15.1,4,14.9,Yes,7.3
H00120,2025-04-02,12.1,4,22.7,Yes,5.8
H00120,2025-04-03,16.6,4,19.1,Yes,8.2
H00120,2025-04-04,16.1,4,18.9,Yes,7.5
H00120,2025-04-05,13.6,4,16.8,Yes,5.4
H00120,2025-04-06,12.8,4,17.0,Yes,5.3
H00120,2025-04-07,14.2,4,17.3,Yes,6.9
H00121,2025-04-01,4.2,2,13.8,No,1.6
H00121,2025-04-02,4.1,2,19.8,No,1.4
H00121,2025-04-03,6.3,2,15.8,No,2.2
H00121,2025-04-04,5.1,2,19.1,No,1.7
H00121,2025-04-05,6.0,2,19.7,No,2.2
H00121,2025-04-06,4.1,2,15.7,No,1.6
H00121,2025-04-07,6.0,2,15.3,No,2.2
H00122,2025-04-01,2.2,1,14.5,No,0.8
H00122,2025-04-02,2.1,1,16.2,No,0.7
H00122,2025-04-03,2.7,1,16.1,No,0.9
H00122,2025-04-04,1.7,1,18.7,No,0.6
H00122,2025-04-05,1.5,1,19.9,No,0.5
H00122,2025-04-06,0.8,1,16.7,No,0.3
H00122,2025-04-07,2.0,1,17.7,No,0.7
H00123,2025-04-01,20.0,6,19.7,Yes,8.7
H00123,2025-04-02,20.0,6,11.7,Yes,9.4
H00123,2025-04-03,20.0,6,15.5,Yes,9.3
H00123,2025-04-04,20.0,6,15.0,Yes,9.8
H00123,2025-04-05,20.0,6,16.7,Yes,9.8
H00123,2025-04-06,20.0,6,21.7,Yes,9.6
H00123,2025-04-07,20.0,6,11.2,Yes,9.8
H00124,2025-04-01,16.4,5,15.6,Yes,7.1
H00124,2025-04-02,17.7,5,18.7,Yes,7.5
H00124,2025-04-03,18.6,5,17.7,Yes,7.5
H00124,2025-04-04,17.3,5,18.9,Yes,7.3
H00124,2025-04-05,18.5,5,17.7,Yes,8.7
H00124,2025-04-06,17.8,5,18.2,Yes,8.3
H00124,2025-04-07,18.6,5,18.4,Yes,8.5
H00125,2025-04-01,5.6,3,21.1,No,1.9
H00125,2025-04-02,5.1,3,17.3,No,1.6
H00125,2025-04-03,7.5,3,19.0,No,2.9
H00125,2025-04-04,6.7,3,20.3,No,2.6
H00125,2025-04-05,8.0,3,17.9,No,2.6
H00125,2025-04-06,8.3,3,17.4,No,3.2
H00125,2025-04-07,6.8,3,22.7,No,2.1
H00126,2025-04-01,11.9,4,16.5,Yes,5.5
H00126,2025-04-02,13.8,4,18.8,Yes,6.0
H00126,2025-04-03,15.5,4,14.6,Yes,7.4
H00126,2025-04-04,13.8,4,21.7,Yes,6.8
H00126,2025-04-05,16.7,4,19.2,Yes,7.2
H00126,2025-04-06,14.2,4,16.0,Yes,6.0
H00126,2025-04-07,14.7,4,20.5,Yes,6.6
H00127,2025-04-01,15.3,6,20.0,No,5.1
H00127,2025-04-02,15.6,6,19.4,No,5.0
H00127,2025-04-03,14.6,6,17.2,No,5.0
H00127,2025-04-04,13.5,6,22.7,No,5.2
H00127,2025-04-05,14.3,6,19.8,No,4.4
H00127,2025-04-06,14.1,6,17.5,No,4.3
H00127,2025-04-07,14.7,6,19.6,No,4.7
H00128,2025-04-01,12.1,3,14.9,Yes,4.9
H00128,2025-04-02,11.9,3,20.6,Yes,5.3
H00128,2025-04-03,11.8,3,19.5,Yes,5.6
H00128,2025-04-04,10.1,3,19.1,Yes,4.5
H00128,2025-04-05,13.5,3,17.4,Yes,5.6
H00128,2025-04-06,15.0,3,16.7,Yes,6.8
H00128,2025-04-07,7.4,3,12.6,Yes,3.3
H00129,2025-04-01,7.5,3,19.1,No,2.8
H00129,2025-04-02,4.8,3,18.1,No,1.8
H00129,2025-04-03,10.2,3,20.3,No,3.2
H00129,2025-04-04,7.2,3,17.3,No,2.5
H00129,2025-04-05,7.1,3,19.1,No,2.2
H00129,2025-04-06,6.5,3,17.4,No,2.1
H00129,2025-04-07,7.3,3,19.3,No,2.5
H00130,2025-04-01,3.0,1,16.8,Yes,1.4
H00130,2025-04-02,1.9,1,17.1,Yes,0.9
H00130,2025-04-03,2.6,1,16.2,Yes,1.2
H00130,2025-04-04,3.9,1,20.0,Yes,1.8
H00130,2025-04-05,2.9,1,18.1,Yes,1.2
H00130,2025-04-06,2.8,1,15.7,Yes,1.2
H00130,2025-04-07,7.6,1,20.3,Yes,3.2
H00131,2025-04-01,11.2,3,17.4,Yes,4.6
H00131,2025-04-02,9.6,3,18.0,Yes,4.8
H00131,2025-04-03,11.5,3,19.0,Yes,5.1
H00131,2025-04-04,6.7,3,17.5,Yes,3.1
H00131,2025-04-05,11.0,3,19.9,Yes,4.4
H00131,2025-04-06,7.0,3,18.8,Yes,3.2
H00131,2025-04-07,8.3,3,16.2,Yes,3.7
H00132,2025-04-01,19.6,5,20.1,Yes,9.3
H00132,2025-04-02,18.8,5,16.3,Yes,7.9
H00132,2025-04-03,14.9,5,16.3,Yes,7.2
H00132,2025-04-04,18.9,5,18.8,Yes,8.1
H00132,2025-04-05,18.5,5,13.5,Yes,7.6
H00132,2025-04-06,18.2,5,15.4,Yes,8.5
H00132,2025-04-07,19.3,5,20.3,Yes,8.0
H00133,2025-04-01,20.0,6,18.6,Yes,9.3
H00133,2025-04-02,20.0,6,21.5,Yes,9.4
H00133,2025-04-03,20.0,6,20.5,Yes,8.9
H00133,2025-04-04,20.0,6,17.9,Yes,8.5
H00133,2025-04-05,20.0,6,17.1,Yes,8.8
H00133,2025-04-06,20.0,6,18.0,Yes,8.0
H00133,2025-04-07,20.0,6,12.9,Yes,9.0
H00134,2025-04-01,11.1,3,19.2,Yes,4.5
H00134,2025-04-02,12.1,3,19.6,Yes,6.0
H00134,2025-04-03,9.1,3,17.8,Yes,3.7
H00134,2025-04-04,10.5,3,14.8,Yes,5.1
H00134,2025-04-05,9.5,3,17.6,Yes,4.3
H00134,2025-04-06,11.3,3,17.6,Yes,4.8
H00134,2025-04-07,10.2,3,16.2,Yes,4.9
H00135,2025-04-01,4.9,1,19.8,No,1.5
H00135,2025-04-02,4.4,1,19.2,No,1.7
H00135,2025-04-03,3.6,1,13.3,No,1.2
H00135,2025-04-04,1.3,1,18.9,No,0.5
H00135,2025-04-05,1.9,1,16.3,No,0.6
H00135,2025-04-06,2.8,1,17.1,No,1.0
H00135,2025-04-07,0.5,1,15.9,No,0.2
H00136,2025-04-01,18.3,5,17.0,Yes,8.6
H00136,2025-04-02,17.6,5,14.5,Yes,7.1
H00136,2025-04-03,19.9,5,20.2,Yes,8.9
H00136,2025-04-04,20.0,5,18.6,Yes,9.3
H00136,2025-04-05,20.0,5,21.7,Yes,8.4
H00136,2025-04-06,15.3,5,16.4,Yes,6.8
H00136,2025-04-07,19.6,5,16.0,Yes,8.2
H00137,2025-04-01,6.1,2,15.5,Yes,2.9
H00137,2025-04-02,8.0,2,22.1,Yes,3.5
H00137,2025-04-03,8.5,2,19.6,Yes,3.8
H00137,2025-04-04,9.9,2,18.1,Yes,4.2
H00137,2025-04-05,7.5,2,19.5,Yes,3.0
H00137,2025-04-06,8.9,2,13.1,Yes,3.9
H00137,2025-04-07,8.0,2,13.7,Yes,3.6
H00138,2025-04-01,13.4,6,13.1,No,4.1
H00138,2025-04-02,15.6,6,12.9,No,5.7
H00138,2025-04-03,12.3,6,15.8,No,3.7
H00138,2025-04-04,15.4,6,17.5,No,4.6
H00138,2025-04-05,15.2,6,20.2,No,5.7
H00138,2025-04-06,15.6,6,15.6,No,5.7
H00138,2025-04-07,17.2,6,18.5,No,6.7
H00139,2025-04-01,6.3,3,15.2,No,2.4
H00139,2025-04-02,6.9,3,19.8,No,2.1
H00139,2025-04-03,9.0,3,24.5,No,3.0
H00139,2025-04-04,6.6,3,19.3,No,2.1
H00139,2025-04-05,7.2,3,23.2,No,2.2
H00139,2025-04-06,8.5,3,24.1,No,3.2
H00139,2025-04-07,6.0,3,15.6,No,2.1
H00140,2025-04-01,2.3,1,16.7,No,0.8
H00140,2025-04-02,2.5,1,17.2,No,0.9
H00140,2025-04-03,2.1,1,16.7,No,0.7
H00140,2025-04-04,2.9,1,16.6,No,0.9
H00140,2025-04-05,3.5,1,21.5,No,1.3
H00140,2025-04-06,0.9,1,18.2,No,0.3
H00140,2025-04-07,0.5,1,20.9,No,0.2
H00141,2025-04-01,6.3,2,19.1,No,1.9
H00141,2025-04-02,2.5,2,17.3,No,0.8
H00141,2025-04-03,5.4,2,15.3,No,1.7
H00141,2025-04-04,4.3,2,18.0,No,1.5
H00141,2025-04-05,5.4,2,19.8,No,2.0
H00141,2025-04-06,5.0,2,18.3,No,1.7
H00141,2025-04-07,4.4,2,17.6,No,1.5
H00142,2025-04-01,9.2,2,24.8,Yes,3.9
H00142,2025-04-02,8.8,2,21.4,Yes,3.8
